MNC_Id	Spruce_contig_dir8_Name
MNC5692831	Contig5812
MNC5692833	Contig5814
MNC5692834	Contig5815
MNC5692834	Contig5815
MNC5692835	Contig5816
MNC5692836	Contig5817
MNC5692838	Contig5819
MNC5692839	Contig5820
MNC5692841	Contig5822
MNC5692841	Contig5822
MNC5692842	Contig5823
MNC5692843	Contig5824
MNC5692844	Contig5825
MNC5692844	Contig5825
MNC5692845	Contig5826
MNC5692846	Contig5827
MNC5692847	Contig5828
MNC5692848	Contig5829
MNC5692849	Contig5830
MNC5692849	Contig5830
MNC5692851	Contig5832
MNC5692852	Contig5833
MNC5692854	Contig5835
MNC5692855	Contig5836
MNC5692855	Contig5836
MNC5692858	Contig5839
MNC5692859	Contig5840
MNC5692860	Contig5841
MNC5692861	Contig5842
MNC5692862	Contig5843
MNC5692864	Contig5845
MNC5692864	Contig5845
MNC5692866	Contig5847
MNC5692866	Contig5847
MNC5692869	Contig5850
MNC5692870	Contig5851
MNC5692870	Contig5851
MNC5692871	Contig5852
MNC5692873	Contig5854
MNC5692876	Contig5857
MNC5692879	Contig5860
MNC5692879	Contig5860
MNC5692880	Contig5861
MNC5692881	Contig5862
MNC5692882	Contig5863
MNC5692883	Contig5864
MNC5692884	Contig5865
MNC5692884	Contig5865
MNC5692886	Contig5867
MNC5692888	Contig5869
MNC5692889	Contig5870
MNC5692890	Contig5871
MNC5692891	Contig5872
MNC5692893	Contig5874
MNC5692894	Contig5875
MNC5692895	Contig5876
MNC5692896	Contig5877
MNC5692898	Contig5879
MNC5692899	Contig5880
MNC5692900	Contig5881
MNC5692902	Contig5883
MNC5692903	Contig5884
MNC5692904	Contig5885
MNC5692905	Contig5886
MNC5692906	Contig5887
MNC5692907	Contig5888
MNC5692908	Contig5889
MNC5692909	Contig5890
MNC5692910	Contig5891
MNC5692912	Contig5893
MNC5692913	Contig5894
MNC5692914	Contig5895
MNC5692914	Contig5895
MNC5692915	Contig5896
MNC5692917	Contig5898
MNC5692918	Contig5899
MNC5692921	Contig5902
MNC5692923	Contig5904
MNC5692923	Contig5904
MNC5692924	Contig5905
MNC5692925	Contig5906
MNC5692926	Contig5907
MNC5692927	Contig5908
MNC5692929	Contig5910
MNC5692930	Contig5911
MNC5692931	Contig5912
MNC5692932	Contig5913
MNC5692933	Contig5914
MNC5692934	Contig5915
MNC5692935	Contig5916
MNC5692936	Contig5917
MNC5692939	Contig5920
MNC5692940	Contig5921
MNC5692941	Contig5922
MNC5692942	Contig5923
MNC5692943	Contig5924
MNC5692944	Contig5925
MNC5692945	Contig5926
MNC5692948	Contig5929
MNC5692949	Contig5930
MNC5692949	Contig5930
MNC5692950	Contig5931
MNC5692950	Contig5931
MNC5692951	Contig5932
MNC5692952	Contig5933
MNC5692952	Contig5933
MNC5692955	Contig5936
MNC5692956	Contig5937
MNC5692957	Contig5938
MNC5692958	Contig5939
MNC5692960	Contig5941
MNC5692960	Contig5941
MNC5692961	Contig5942
MNC5692962	Contig5943
MNC5692966	Contig5947
MNC5692967	Contig5948
MNC5692967	Contig5948
MNC5692968	Contig5949
MNC5692969	Contig5950
MNC5692970	Contig5951
MNC5692973	Contig5954
MNC5692974	Contig5955
MNC5692976	Contig5957
MNC5692979	Contig5960
MNC5692981	Contig5962
MNC5692982	Contig5963
MNC5692983	Contig5964
MNC5692984	Contig5965
MNC5692985	Contig5966
MNC5692986	Contig5967
MNC5692987	Contig5968
MNC5692988	Contig5969
MNC5692989	Contig5970
MNC5692991	Contig5972
MNC5692992	Contig5973
MNC5692993	Contig5974
MNC5692995	Contig5976
MNC5692996	Contig5977
MNC5692997	Contig5978
MNC5692999	Contig5980
MNC5693000	Contig5981
MNC5693001	Contig5982
MNC5693002	Contig5983
MNC5693003	Contig5984
MNC5693006	Contig5987
MNC5693007	Contig5988
MNC5693008	Contig5989
MNC5693009	Contig5990
MNC5693010	Contig5991
MNC5693011	Contig5992
MNC5693012	Contig5993
MNC5693014	Contig5995
MNC5693015	Contig5996
MNC5693016	Contig5997
MNC5693017	Contig5998
MNC5693018	Contig5999
MNC5693021	Contig6002
MNC5693022	Contig6003
MNC5693023	Contig6004
MNC5693024	Contig6005
MNC5693026	Contig6007
MNC5693028	Contig6009
MNC5693029	Contig6010
MNC5693033	Contig6014
MNC5693035	Contig6016
MNC5693038	Contig6019
MNC5693039	Contig6020
MNC5693039	Contig6020
MNC5693040	Contig6021
MNC5693041	Contig6022
MNC5693042	Contig6023
MNC5693043	Contig6024
MNC5693044	Contig6025
MNC5693046	Contig6027
MNC5693047	Contig6028
MNC5693048	Contig6029
MNC5693049	Contig6030
MNC5693050	Contig6031
MNC5693051	Contig6032
MNC5693051	Contig6032
MNC5693052	Contig6033
MNC5693053	Contig6034
MNC5693054	Contig6035
MNC5693055	Contig6036
MNC5693056	Contig6037
MNC5693057	Contig6038
MNC5693058	Contig6039
MNC5693059	Contig6040
MNC5693060	Contig6041
MNC5693061	Contig6042
MNC5693061	Contig6042
MNC5693062	Contig6043
MNC5693064	Contig6045
MNC5693065	Contig6046
MNC5693067	Contig6048
MNC5693068	Contig6049
MNC5693071	Contig6052
MNC5693071	Contig6052
MNC5693072	Contig6053
MNC5693072	Contig6053
MNC5693074	Contig6055
MNC5693075	Contig6056
MNC5693076	Contig6057
MNC5693077	Contig6058
MNC5693078	Contig6059
MNC5693079	Contig6060
MNC5693080	Contig6061
MNC5693081	Contig6062
MNC5693082	Contig6063
MNC5693083	Contig6064
MNC5693086	Contig6067
MNC5693087	Contig6068
MNC5693088	Contig6069
MNC5693089	Contig6070
MNC5693090	Contig6071
MNC5693091	Contig6072
MNC5693093	Contig6074
MNC5693095	Contig6076
MNC5693096	Contig6077
MNC5693097	Contig6078
MNC5693098	Contig6079
MNC5693099	Contig6080
MNC5693101	Contig6082
MNC5693102	Contig6083
MNC5693103	Contig6084
MNC5693103	Contig6084
MNC5693104	Contig6085
MNC5693106	Contig6087
MNC5693108	Contig6089
MNC5693109	Contig6090
MNC5693110	Contig6091
MNC5693112	Contig6093
MNC5693113	Contig6094
MNC5693115	Contig6096
MNC5693116	Contig6097
MNC5693121	Contig6102
MNC5693122	Contig6103
MNC5693123	Contig6104
MNC5693124	Contig6105
MNC5693125	Contig6106
MNC5693127	Contig6108
MNC5693130	Contig6111
MNC5693131	Contig6112
MNC5693132	Contig6113
MNC5693134	Contig6115
MNC5693135	Contig6116
MNC5693136	Contig6117
MNC5693137	Contig6118
MNC5693138	Contig6119
MNC5693139	Contig6120
MNC5693140	Contig6121
MNC5693141	Contig6122
MNC5693145	Contig6126
MNC5693146	Contig6127
MNC5693147	Contig6128
MNC5693148	Contig6129
MNC5693149	Contig6130
MNC5693150	Contig6131
MNC5693151	Contig6132
MNC5693153	Contig6134
MNC5693154	Contig6135
MNC5693155	Contig6136
MNC5693157	Contig6138
MNC5693158	Contig6139
MNC5693160	Contig6141
MNC5693161	Contig6142
MNC5693162	Contig6143
MNC5693163	Contig6144
MNC5693164	Contig6145
MNC5693165	Contig6146
MNC5693167	Contig6148
MNC5693168	Contig6149
MNC5693169	Contig6150
MNC5693170	Contig6151
MNC5693171	Contig6152
MNC5693174	Contig6155
MNC5693175	Contig6156
MNC5693177	Contig6158
MNC5693178	Contig6159
MNC5693182	Contig6163
MNC5693182	Contig6163
MNC5693183	Contig6164
MNC5693184	Contig6165
MNC5693186	Contig6167
MNC5693188	Contig6169
MNC5693189	Contig6170
MNC5693189	Contig6170
MNC5693190	Contig6171
MNC5693190	Contig6171
MNC5693192	Contig6173
MNC5693195	Contig6176
MNC5693197	Contig6178
MNC5693198	Contig6179
MNC5693201	Contig6182
MNC5693202	Contig6183
MNC5693203	Contig6184
MNC5693205	Contig6186
MNC5693206	Contig6187
MNC5693207	Contig6188
MNC5693208	Contig6189
MNC5693209	Contig6190
MNC5693210	Contig6191
MNC5693211	Contig6192
MNC5693212	Contig6193
MNC5693214	Contig6195
MNC5693215	Contig6196
MNC5693217	Contig6198
MNC5693217	Contig6198
MNC5693220	Contig6201
MNC5693220	Contig6201
MNC5693221	Contig6202
MNC5693222	Contig6203
MNC5693222	Contig6203
MNC5693223	Contig6204
MNC5693225	Contig6206
MNC5693228	Contig6209
MNC5693230	Contig6211
MNC5693230	Contig6211
MNC5693232	Contig6213
MNC5693234	Contig6215
MNC5693234	Contig6215
MNC5693235	Contig6216
MNC5693235	Contig6216
MNC5693236	Contig6217
MNC5693238	Contig6219
MNC5693238	Contig6219
MNC5693239	Contig6220
MNC5693242	Contig6223
MNC5693243	Contig6224
MNC5693244	Contig6225
MNC5693245	Contig6226
MNC5693245	Contig6226
MNC5693246	Contig6227
MNC5693247	Contig6228
MNC5693248	Contig6229
MNC5693249	Contig6230
MNC5693250	Contig6231
MNC5693251	Contig6232
MNC5693251	Contig6232
MNC5693253	Contig6234
MNC5693253	Contig6234
MNC5693255	Contig6236
MNC5693256	Contig6237
MNC5693257	Contig6238
MNC5693257	Contig6238
MNC5693258	Contig6239
MNC5693259	Contig6240
MNC5693261	Contig6242
MNC5693262	Contig6243
MNC5693263	Contig6244
MNC5693266	Contig6247
MNC5693268	Contig6249
MNC5693270	Contig6251
MNC5693271	Contig6252
MNC5693272	Contig6253
MNC5693275	Contig6256
MNC5693276	Contig6257
MNC5693277	Contig6258
MNC5693280	Contig6261
MNC5693281	Contig6262
MNC5693282	Contig6263
MNC5693283	Contig6264
MNC5693286	Contig6267
MNC5693289	Contig6270
MNC5693289	Contig6270
MNC5693290	Contig6271
MNC5693291	Contig6272
MNC5693292	Contig6273
MNC5693294	Contig6275
MNC5693295	Contig6276
MNC5693296	Contig6277
MNC5693297	Contig6278
MNC5693299	Contig6280
MNC5693300	Contig6281
MNC5693302	Contig6283
MNC5693303	Contig6284
MNC5693304	Contig6285
MNC5693306	Contig6287
MNC5693307	Contig6288
MNC5693308	Contig6289
MNC5693310	Contig6291
MNC5693311	Contig6292
MNC5693313	Contig6294
MNC5693314	Contig6295
MNC5693315	Contig6296
MNC5693317	Contig6298
MNC5693318	Contig6299
MNC5693320	Contig6301
MNC5693320	Contig6301
MNC5693321	Contig6302
MNC5693321	Contig6302
MNC5693324	Contig6305
MNC5693325	Contig6306
MNC5693326	Contig6307
MNC5693327	Contig6308
MNC5693327	Contig6308
MNC5693329	Contig6310
MNC5693330	Contig6311
MNC5693330	Contig6311
MNC5693331	Contig6312
MNC5693332	Contig6313
MNC5693334	Contig6315
MNC5693335	Contig6316
MNC5693337	Contig6318
MNC5693338	Contig6319
MNC5693339	Contig6320
MNC5693339	Contig6320
MNC5693340	Contig6321
MNC5693341	Contig6322
MNC5693342	Contig6323
MNC5693343	Contig6324
MNC5693345	Contig6326
MNC5693346	Contig6327
MNC5693349	Contig6330
MNC5693350	Contig6331
MNC5693351	Contig6332
MNC5693353	Contig6334
MNC5693354	Contig6335
MNC5693355	Contig6336
MNC5693357	Contig6338
MNC5693360	Contig6341
MNC5693362	Contig6343
MNC5693364	Contig6345
MNC5693366	Contig6347
MNC5693367	Contig6348
MNC5693369	Contig6350
MNC5693370	Contig6351
MNC5693371	Contig6352
MNC5693375	Contig6356
MNC5693376	Contig6357
MNC5693377	Contig6358
MNC5693378	Contig6359
MNC5693379	Contig6360
MNC5693380	Contig6361
MNC5693381	Contig6362
MNC5693382	Contig6363
MNC5693384	Contig6365
MNC5693385	Contig6366
MNC5693386	Contig6367
MNC5693387	Contig6368
MNC5693388	Contig6369
MNC5693389	Contig6370
MNC5693390	Contig6371
MNC5693390	Contig6371
MNC5693392	Contig6373
MNC5693393	Contig6374
MNC5693395	Contig6376
MNC5693395	Contig6376
MNC5693396	Contig6377
MNC5693397	Contig6378
MNC5693398	Contig6379
MNC5693399	Contig6380
MNC5693401	Contig6382
MNC5693402	Contig6383
MNC5693403	Contig6384
MNC5693404	Contig6385
MNC5693406	Contig6387
MNC5693407	Contig6388
MNC5693408	Contig6389
MNC5693409	Contig6390
MNC5693412	Contig6393
MNC5693413	Contig6394
MNC5693414	Contig6395
MNC5693415	Contig6396
MNC5693416	Contig6397
MNC5693417	Contig6398
MNC5693420	Contig6401
MNC5693421	Contig6402
MNC5693422	Contig6403
MNC5693425	Contig6406
MNC5693426	Contig6407
MNC5693427	Contig6408
MNC5693428	Contig6409
MNC5693429	Contig6410
MNC5693430	Contig6411
MNC5693431	Contig6412
MNC5693431	Contig6412
MNC5693433	Contig6414
MNC5693435	Contig6416
MNC5693435	Contig6416
MNC5693436	Contig6417
MNC5693440	Contig6421
MNC5693441	Contig6422
MNC5693444	Contig6425
MNC5693445	Contig6426
MNC5693445	Contig6426
MNC5693446	Contig6427
MNC5693447	Contig6428
MNC5693448	Contig6429
MNC5693449	Contig6430
MNC5693450	Contig6431
MNC5693451	Contig6432
MNC5693452	Contig6433
MNC5693453	Contig6434
MNC5693454	Contig6435
MNC5693456	Contig6437
MNC5693457	Contig6438
MNC5693458	Contig6439
MNC5693461	Contig6442
MNC5693462	Contig6443
MNC5693462	Contig6443
MNC5693463	Contig6444
MNC5693464	Contig6445
MNC5693465	Contig6446
MNC5693467	Contig6448
MNC5693468	Contig6449
MNC5693468	Contig6449
MNC5693469	Contig6450
MNC5693469	Contig6450
MNC5693474	Contig6455
MNC5693475	Contig6456
MNC5693477	Contig6458
MNC5693478	Contig6459
MNC5693479	Contig6460
MNC5693480	Contig6461
MNC5693481	Contig6462
MNC5693483	Contig6464
MNC5693484	Contig6465
MNC5693485	Contig6466
MNC5693486	Contig6467
MNC5693487	Contig6468
MNC5693490	Contig6471
MNC5693493	Contig6474
MNC5693494	Contig6475
MNC5693495	Contig6476
MNC5693496	Contig6477
MNC5693500	Contig6481
MNC5693501	Contig6482
MNC5693502	Contig6483
MNC5693503	Contig6484
MNC5693504	Contig6485
MNC5693505	Contig6486
MNC5693508	Contig6489
MNC5693509	Contig6490
MNC5693511	Contig6492
MNC5693512	Contig6493
MNC5693513	Contig6494
MNC5693514	Contig6495
MNC5693515	Contig6496
MNC5693516	Contig6497
MNC5693517	Contig6498
MNC5693518	Contig6499
MNC5693520	Contig6501
MNC5693520	Contig6501
MNC5693521	Contig6502
MNC5693521	Contig6502
MNC5693522	Contig6503
MNC5693524	Contig6505
MNC5693525	Contig6506
MNC5693527	Contig6508
MNC5693528	Contig6509
MNC5693528	Contig6509
MNC5693529	Contig6510
MNC5693530	Contig6511
MNC5693531	Contig6512
MNC5693532	Contig6513
MNC5693533	Contig6514
MNC5693534	Contig6515
MNC5693535	Contig6516
MNC5693537	Contig6518
MNC5693538	Contig6519
MNC5693539	Contig6520
MNC5693541	Contig6522
MNC5693542	Contig6523
MNC5693542	Contig6523
MNC5693544	Contig6525
MNC5693546	Contig6527
MNC5693547	Contig6528
MNC5693548	Contig6529
MNC5693549	Contig6530
MNC5693552	Contig6533
MNC5693554	Contig6535
MNC5693556	Contig6537
MNC5693557	Contig6538
MNC5693557	Contig6538
MNC5693558	Contig6539
MNC5693559	Contig6540
MNC5693560	Contig6541
MNC5693561	Contig6542
MNC5693562	Contig6543
MNC5693563	Contig6544
MNC5693563	Contig6544
MNC5693564	Contig6545
MNC5693565	Contig6546
MNC5693566	Contig6547
MNC5693567	Contig6548
MNC5693568	Contig6549
MNC5693569	Contig6550
MNC5693570	Contig6551
MNC5693571	Contig6552
MNC5693573	Contig6554
MNC5693574	Contig6555
MNC5693575	Contig6556
MNC5693578	Contig6559
MNC5693579	Contig6560
MNC5693580	Contig6561
MNC5693580	Contig6561
MNC5693581	Contig6562
MNC5693583	Contig6564
MNC5693586	Contig6567
MNC5693587	Contig6568
MNC5693588	Contig6569
MNC5693589	Contig6570
MNC5693593	Contig6574
MNC5693595	Contig6576
MNC5693595	Contig6576
MNC5693596	Contig6577
MNC5693597	Contig6578
MNC5693598	Contig6579
MNC5693600	Contig6581
MNC5693601	Contig6582
MNC5693602	Contig6583
MNC5693604	Contig6585
MNC5693605	Contig6586
MNC5693607	Contig6588
MNC5693609	Contig6590
MNC5693609	Contig6590
MNC5693610	Contig6591
MNC5693611	Contig6592
MNC5693612	Contig6593
MNC5693613	Contig6594
MNC5693614	Contig6595
MNC5693615	Contig6596
MNC5693616	Contig6597
MNC5693617	Contig6598
MNC5693618	Contig6599
MNC5693619	Contig6600
MNC5693621	Contig6602
MNC5693623	Contig6604
MNC5693624	Contig6605
MNC5693625	Contig6606
MNC5693626	Contig6607
MNC5693627	Contig6608
MNC5693627	Contig6608
MNC5693628	Contig6609
MNC5693629	Contig6610
MNC5693630	Contig6611
MNC5693632	Contig6613
MNC5693634	Contig6615
MNC5693635	Contig6616
MNC5693635	Contig6616
MNC5693637	Contig6618
MNC5693638	Contig6619
MNC5693639	Contig6620
MNC5693640	Contig6621
MNC5693640	Contig6621
MNC5693641	Contig6622
MNC5693641	Contig6622
MNC5693642	Contig6623
MNC5693643	Contig6624
MNC5693644	Contig6625
MNC5693645	Contig6626
MNC5693646	Contig6627
MNC5693646	Contig6627
MNC5693647	Contig6628
MNC5693648	Contig6629
MNC5693650	Contig6631
MNC5693651	Contig6632
MNC5693653	Contig6634
MNC5693654	Contig6635
MNC5693656	Contig6637
MNC5693657	Contig6638
MNC5693658	Contig6639
MNC5693659	Contig6640
MNC5693660	Contig6641
MNC5693661	Contig6642
MNC5693662	Contig6643
MNC5693662	Contig6643
MNC5693663	Contig6644
MNC5693665	Contig6646
MNC5693665	Contig6646
MNC5693666	Contig6647
MNC5693667	Contig6648
MNC5693668	Contig6649
MNC5693672	Contig6653
MNC5693673	Contig6654
MNC5693674	Contig6655
MNC5693675	Contig6656
MNC5693676	Contig6657
MNC5693677	Contig6658
MNC5693678	Contig6659
MNC5693679	Contig6660
MNC5693680	Contig6661
MNC5693682	Contig6663
MNC5693683	Contig6664
MNC5693683	Contig6664
MNC5693684	Contig6665
MNC5693685	Contig6666
MNC5693688	Contig6669
MNC5693689	Contig6670
MNC5693689	Contig6670
MNC5693690	Contig6671
MNC5693691	Contig6672
MNC5693693	Contig6674
MNC5693694	Contig6675
MNC5693695	Contig6676
MNC5693696	Contig6677
MNC5693699	Contig6680
MNC5693700	Contig6681
MNC5693701	Contig6682
MNC5693702	Contig6683
MNC5693704	Contig6685
MNC5693707	Contig6688
MNC5693709	Contig6690
MNC5693710	Contig6691
MNC5693710	Contig6691
MNC5693711	Contig6692
MNC5693714	Contig6695
MNC5693716	Contig6697
MNC5693718	Contig6699
MNC5693718	Contig6699
MNC5693719	Contig6700
MNC5693720	Contig6701
MNC5693722	Contig6703
MNC5693723	Contig6704
MNC5693724	Contig6705
MNC5693726	Contig6707
MNC5693726	Contig6707
MNC5693728	Contig6709
MNC5693729	Contig6710
MNC5693730	Contig6711
MNC5693731	Contig6712
MNC5693733	Contig6714
MNC5693734	Contig6715
MNC5693735	Contig6716
MNC5693736	Contig6717
MNC5693736	Contig6717
MNC5693737	Contig6718
MNC5693738	Contig6719
MNC5693740	Contig6721
MNC5693740	Contig6721
MNC5693742	Contig6723
MNC5693742	Contig6723
MNC5693743	Contig6724
MNC5693744	Contig6725
MNC5693745	Contig6726
MNC5693746	Contig6727
MNC5693748	Contig6729
MNC5693749	Contig6730
MNC5693753	Contig6734
MNC5693754	Contig6735
MNC5693756	Contig6737
MNC5693757	Contig6738
MNC5693758	Contig6739
MNC5693759	Contig6740
MNC5693759	Contig6740
MNC5693760	Contig6741
MNC5693761	Contig6742
MNC5693763	Contig6744
MNC5693765	Contig6746
MNC5693767	Contig6748
MNC5693768	Contig6749
MNC5693769	Contig6750
MNC5693770	Contig6751
MNC5693770	Contig6751
MNC5693771	Contig6752
MNC5693771	Contig6752
MNC5693772	Contig6753
MNC5693774	Contig6755
MNC5693775	Contig6756
MNC5693776	Contig6757
MNC5693777	Contig6758
MNC5693777	Contig6758
MNC5693778	Contig6759
MNC5693779	Contig6760
MNC5693782	Contig6763
MNC5693783	Contig6764
MNC5693784	Contig6765
MNC5693785	Contig6766
MNC5693787	Contig6768
MNC5693788	Contig6769
MNC5693789	Contig6770
MNC5693789	Contig6770
MNC5693790	Contig6771
MNC5693792	Contig6773
MNC5693793	Contig6774
MNC5693794	Contig6775
MNC5693795	Contig6776
MNC5693796	Contig6777
MNC5693796	Contig6777
MNC5693798	Contig6779
MNC5693799	Contig6780
MNC5693800	Contig6781
MNC5693801	Contig6782
MNC5693803	Contig6784
MNC5693805	Contig6786
MNC5693807	Contig6788
MNC5693808	Contig6789
MNC5693812	Contig6793
MNC5693813	Contig6794
MNC5693814	Contig6795
MNC5693815	Contig6796
MNC5693816	Contig6797
MNC5693816	Contig6797
MNC5693817	Contig6798
MNC5693818	Contig6799
MNC5693820	Contig6801
MNC5693821	Contig6802
MNC5693822	Contig6803
MNC5693824	Contig6805
MNC5693825	Contig6806
MNC5693825	Contig6806
MNC5693826	Contig6807
MNC5693827	Contig6808
MNC5693828	Contig6809
MNC5693829	Contig6810
MNC5693830	Contig6811
MNC5693832	Contig6813
MNC5693833	Contig6814
MNC5693835	Contig6816
MNC5693838	Contig6819
MNC5693839	Contig6820
MNC5693840	Contig6821
MNC5693843	Contig6824
MNC5693845	Contig6826
MNC5693846	Contig6827
MNC5693847	Contig6828
MNC5693850	Contig6831
MNC5693851	Contig6832
MNC5693852	Contig6833
MNC5693853	Contig6834
MNC5693854	Contig6835
MNC5693856	Contig6837
MNC5693857	Contig6838
MNC5693858	Contig6839
MNC5693860	Contig6841
MNC5693861	Contig6842
MNC5693863	Contig6844
MNC5693864	Contig6845
MNC5693865	Contig6846
MNC5693866	Contig6847
MNC5693867	Contig6848
MNC5693868	Contig6849
MNC5693868	Contig6849
MNC5693869	Contig6850
MNC5693870	Contig6851
MNC5693871	Contig6852
MNC5693872	Contig6853
MNC5693872	Contig6853
MNC5693874	Contig6855
MNC5693876	Contig6857
MNC5693877	Contig6858
MNC5693878	Contig6859
MNC5693880	Contig6861
MNC5693880	Contig6861
MNC5693882	Contig6863
MNC5693883	Contig6864
MNC5693883	Contig6864
MNC5693884	Contig6865
MNC5693886	Contig6867
MNC5693887	Contig6868
MNC5693888	Contig6869
MNC5693889	Contig6870
MNC5693891	Contig6872
MNC5693892	Contig6873
MNC5693894	Contig6875
MNC5693895	Contig6876
MNC5693896	Contig6877
MNC5693899	Contig6880
MNC5693900	Contig6881
MNC5693901	Contig6882
MNC5693902	Contig6883
MNC5693904	Contig6885
MNC5693905	Contig6886
MNC5693906	Contig6887
MNC5693907	Contig6888
MNC5693910	Contig6891
MNC5693910	Contig6891
MNC5693911	Contig6892
MNC5693912	Contig6893
MNC5693913	Contig6894
MNC5693915	Contig6896
MNC5693915	Contig6896
MNC5693916	Contig6897
MNC5693918	Contig6899
MNC5693918	Contig6899
MNC5693920	Contig6901
MNC5693924	Contig6905
MNC5693925	Contig6906
MNC5693927	Contig6908
MNC5693929	Contig6910
MNC5693930	Contig6911
MNC5693930	Contig6911
MNC5693931	Contig6912
MNC5693933	Contig6914
MNC5693934	Contig6915
MNC5693934	Contig6915
MNC5693935	Contig6916
MNC5693936	Contig6917
MNC5693937	Contig6918
MNC5693939	Contig6920
MNC5693939	Contig6920
MNC5693941	Contig6922
MNC5693942	Contig6923
MNC5693943	Contig6924
MNC5693944	Contig6925
MNC5693945	Contig6926
MNC5693946	Contig6927
MNC5693947	Contig6928
MNC5693948	Contig6929
MNC5693949	Contig6930
MNC5693951	Contig6932
MNC5693953	Contig6934
MNC5693954	Contig6935
MNC5693955	Contig6936
MNC5693956	Contig6937
MNC5693957	Contig6938
MNC5693958	Contig6939
MNC5693959	Contig6940
MNC5693959	Contig6940
MNC5693960	Contig6941
MNC5693961	Contig6942
MNC5693962	Contig6943
MNC5693963	Contig6944
MNC5693964	Contig6945
MNC5693966	Contig6947
MNC5693967	Contig6948
MNC5693968	Contig6949
MNC5693969	Contig6950
MNC5693969	Contig6950
MNC5693970	Contig6951
MNC5693971	Contig6952
MNC5693974	Contig6955
MNC5693975	Contig6956
MNC5693977	Contig6958
MNC5693978	Contig6959
MNC5693979	Contig6960
MNC5693980	Contig6961
MNC5693984	Contig6965
MNC5693985	Contig6966
MNC5693987	Contig6968
MNC5693988	Contig6969
MNC5693989	Contig6970
MNC5693989	Contig6970
MNC5693991	Contig6972
MNC5693992	Contig6973
MNC5693993	Contig6974
MNC5693995	Contig6976
MNC5693996	Contig6977
MNC5693997	Contig6978
MNC5693999	Contig6980
MNC5694002	Contig6983
MNC5694003	Contig6984
MNC5694005	Contig6986
MNC5694006	Contig6987
MNC5694007	Contig6988
MNC5694008	Contig6989
MNC5694008	Contig6989
MNC5694009	Contig6990
MNC5694009	Contig6990
MNC5694010	Contig6991
MNC5694011	Contig6992
MNC5694013	Contig6994
MNC5694014	Contig6995
MNC5694014	Contig6995
MNC5694015	Contig6996
MNC5694016	Contig6997
MNC5694017	Contig6998
MNC5694018	Contig6999
MNC5694020	Contig7001
MNC5694021	Contig7002
MNC5694022	Contig7003
MNC5694024	Contig7005
MNC5694025	Contig7006
MNC5694027	Contig7008
MNC5694029	Contig7010
MNC5694032	Contig7013
MNC5694035	Contig7016
MNC5694036	Contig7017
MNC5694039	Contig7020
MNC5694043	Contig7024
